exp_number,method,batch_size_prop,batch_size,time,e_train_mae,e_train_rmse,e_train_rsq,f_train_mae,f_train_rmse,f_train_rsq,f_train_mean_cos,e_test_mae,e_test_rmse,e_test_rsq,f_test_mae,f_test_rmse,f_test_rsq,f_test_mean_cos
6,cur_sample,0.32,6912,3505.004052136,0.004655650579138358,0.005947581638037667,0.9789878518579892,0.29326804179127125,0.41675578770493793,0.8964344635409515,0.9126212140298164,0.018672089912274727,0.034411363325047455,0.6349462287832588,0.6301117800603258,4.898547332900287,0.047298863070762476,0.836393913002945
6,simple_random_sample,0.64,13824,0.053436484,0.014493440856137315,0.019287780043565607,0.8198652112403291,0.9083934782911048,1.3591056406239213,0.40875683515857353,0.6159319107355824,0.09496225607458142,0.2422870469741175,0.010736805672809435,3.241554485792449,30.836942195566017,0.0012880566209356736,0.4710732355517863
6,kmeans_sample,0.64,13824,58.785074989,0.030104927753847103,0.040450665594009796,0.5076365178075735,1.8923684777043306,2.801357145769288,0.13968051007190452,0.3659232459577476,0.22078361464433716,0.6956141442958209,-0.023021928251045543,7.414980803521452,70.42559619601542,0.0003086795158766531,0.26457980990532726
6,cur_sample,0.64,13824,3654.958476185,0.004040789026262378,0.005267523780490512,0.9835299688122127,0.2462978021887925,0.3624237529763405,0.91352207532215,0.9317211353659121,0.02143879488819002,0.05332563795404254,0.422925869371648,0.6634217350140835,6.421510168708129,0.04105262259219089,0.8601859178857799
6,simple_random_sample,0.99,21384,0.009018997,0.0019556618589974,0.0025373955487908726,0.99621714184271,0.11047563206740815,0.1601444840041875,0.980302789789937,0.982664783072584,0.011147208907622498,0.019454128672044994,0.8086817043590373,0.31418751622981755,1.9797844669351083,0.24678491613674414,0.9411764030926699
6,kmeans_sample,0.99,21384,56.829985892,0.016949117023672924,0.022461403140143138,0.7727418062221196,1.1098533609842824,1.6547526474149314,0.31773821332938923,0.5427617430622186,0.10915857283114754,0.3613447966106849,0.02229063752192828,4.53637465066297,50.51410396293313,-0.002847943446104173,0.3857160749095645
6,cur_sample,0.99,21384,3738.487676894,0.001964661152760207,0.002557571115197791,0.9961527468029914,0.11227954693758196,0.16232350732311981,0.9798119233112152,0.9818802769064953,0.010747447560965398,0.021800886348585184,0.7583084330138605,0.2878883343308121,1.9029139489661497,0.27644149020994113,0.9412794331639699
7,simple_random_sample,0.16,3456,0.000329969,0.004999248219754364,0.00637387197737835,0.9768285691897322,0.37012894089806503,0.5071755670465895,0.832743378664619,0.8585456064943563,0.057880110384274645,0.26895335459233743,0.020463791370906703,2.7028368855204143,42.17231198636052,0.0024901318764197766,0.6657259400103867
7,kmeans_sample,0.16,3456,52.60630893,0.0021318375488921554,0.0027677420572574762,0.9955286898597325,0.15114922191770502,0.20450496719700081,0.9684224639783857,0.966477098789187,0.02513227807348217,0.1329672863021165,0.027191076511562273,1.0984924757886807,13.841055563884813,0.01364645719850377,0.8536585272902413
7,cur_sample,0.16,3456,3860.779232851,0.010135827550254961,0.012898834315506902,0.9081180083247256,0.6733588799248129,0.9295451806329541,0.6518184740120437,0.7266380344138602,0.03971006512309911,0.08262707829898211,0.21739370784563616,1.4606022736099595,9.562135941394095,0.018093693625594764,0.597582094592253
7,simple_random_sample,0.32,6912,0.016210865,0.0028271033536170016,0.0036721200995219077,0.9922167898658802,0.17983784709510295,0.25491275224082927,0.9518351649395019,0.9556564954275729,0.01937070712236998,0.0614556040404402,0.2851281254540825,0.7664544590819249,6.473859022426231,0.032288202367020014,0.8638170622104399
7,kmeans_sample,0.32,6912,46.511058219,0.0617690080903588,0.08165250644066731,0.2007132666101955,4.129799932136525,5.887546432092488,0.0357724326255725,0.1773811036379687,0.47336897549500817,2.2989551539381026,-0.004697204224375806,21.71432592223162,336.92481516913,0.00034768148257602327,0.11414761511180914
7,cur_sample,0.32,6912,3686.279964665,0.0028183813778896345,0.003587491376905694,0.9922357533407464,0.17052165423353466,0.24159428503410177,0.9627512220882135,0.9653903340201049,0.011122933433250565,0.020196122027598202,0.7568975504789184,0.34975259376984613,2.31490012235588,0.17163829838372624,0.9142294250801116
7,simple_random_sample,0.64,13824,0.05120893,0.00987451246262184,0.013032153408041034,0.9091802920683902,0.6299744755350206,0.9453268098659126,0.5895350278249722,0.7349226229600301,0.046604750166389326,0.1388837864328361,0.017623809839018234,1.9941793346565269,21.684004156763272,0.005974547008000375,0.5966908910932701
7,kmeans_sample,0.64,13824,50.369964368,0.004719852291621132,0.006221648689750184,0.9773042238108626,0.3057847628871646,0.4491450755053008,0.8641016117565787,0.8988159671034407,0.025931969234461873,0.0666426863526304,0.2670446147464992,1.0926239394665074,8.52863051839508,0.014389049164148737,0.7750387545544896
7,cur_sample,0.64,13824,3287.364930603,0.002530358830021453,0.0032627184562418377,0.9936031640728776,0.14593205629888525,0.21046682147160586,0.9691469608500768,0.9729586748327275,0.0117378459494511,0.02169760715516245,0.7847546903014462,0.34590580316038005,2.194000658752046,0.2215241954022581,0.9261906161629363
7,simple_random_sample,0.99,21384,0.007760192,0.022250225756991426,0.02975722271920217,0.6574460796803385,1.403618503564143,2.1700876108050275,0.21337245998344967,0.46864702962288435,0.10550230769993253,0.2502290366583628,0.05678591779129094,3.694335180287676,22.392483408617355,0.0030378667330674958,0.34772329455050777
7,kmeans_sample,0.99,21384,60.208364383,0.0029699229048289807,0.0038904194746134657,0.9911687709794101,0.18465601823513603,0.27106415932892636,0.9457219851494735,0.9542283536930982,0.020203632405985317,0.056882549736217064,0.19383279793566888,0.6931993982882587,8.505801243711227,0.02938166031945122,0.8765411072209519
7,cur_sample,0.99,21384,3865.222000271,0.002229275494385751,0.002920520583263781,0.9949865903826719,0.12593964407754588,0.18405969732765906,0.9742640924698776,0.9776126575409967,0.012170489695342639,0.024376453060972005,0.7732747411460613,0.3575128524645457,4.032119320564108,0.09158873378342447,0.9370053817261155
